game_index,player_a,player_b,score_a,elo_a,elo_b,plies
124,MCVS,RAVE,0.500,0.0,0.0,500
125,RAVE,MCVS,0.500,0.0,0.0,500
126,MCVS,RAVE,0.500,0.0,0.0,500
127,RAVE,MCVS,0.500,0.0,0.0,500
128,MCVS,RAVE,0.500,0.0,0.0,500
129,RAVE,MCVS,0.500,0.0,0.0,500
130,MCVS,RAVE,0.500,0.0,0.0,500
131,RAVE,MCVS,0.500,0.0,0.0,500
132,MCVS,RAVE,1.000,0.0,0.0,123
133,RAVE,MCVS,0.500,0.0,0.0,500
134,MCVS,RAVE,0.500,0.0,0.0,500
135,RAVE,MCVS,0.500,0.0,0.0,500
136,MCVS,RAVE,0.500,0.0,0.0,500
137,RAVE,MCVS,0.500,0.0,0.0,500
138,MCVS,RAVE,0.500,0.0,0.0,500
139,RAVE,MCVS,0.500,0.0,0.0,500
140,MCVS,RAVE,0.500,0.0,0.0,500
141,RAVE,MCVS,0.500,0.0,0.0,500
142,MCVS,RAVE,0.500,0.0,0.0,500
143,RAVE,MCVS,0.000,0.0,0.0,301
144,MCVS,RAVE,0.500,0.0,0.0,500
145,RAVE,MCVS,0.500,0.0,0.0,500
146,MCVS,RAVE,1.000,0.0,0.0,316
147,RAVE,MCVS,0.500,0.0,0.0,500
148,MCVS,RAVE,0.500,0.0,0.0,500
149,RAVE,MCVS,0.500,0.0,0.0,500
150,MCVS,RAVE,0.500,0.0,0.0,500
