game_index,player_a,player_b,score_a,elo_a,elo_b,plies
57,MAST,MCVS,1.000,0.0,0.0,23
58,MCVS,MAST,1.000,0.0,0.0,35
59,MAST,MCVS,0.000,0.0,0.0,42
60,MCVS,MAST,1.000,0.0,0.0,27
61,MAST,MCVS,0.000,0.0,0.0,40
62,MCVS,MAST,1.000,0.0,0.0,29
63,MAST,MCVS,0.000,0.0,0.0,28
64,MCVS,MAST,1.000,0.0,0.0,25
65,MAST,MCVS,0.000,0.0,0.0,30
66,MCVS,MAST,1.000,0.0,0.0,27
67,MAST,MCVS,0.000,0.0,0.0,38
68,MCVS,MAST,1.000,0.0,0.0,33
69,MAST,MCVS,0.000,0.0,0.0,32
70,MCVS,MAST,1.000,0.0,0.0,21
71,MAST,MCVS,1.000,0.0,0.0,25
72,MCVS,MAST,0.000,0.0,0.0,28
73,MAST,MCVS,0.000,0.0,0.0,24
74,MCVS,MAST,0.000,0.0,0.0,32
75,MAST,MCVS,0.000,0.0,0.0,40
76,MCVS,MAST,0.000,0.0,0.0,24
77,MAST,MCVS,0.000,0.0,0.0,28
78,MCVS,MAST,1.000,0.0,0.0,23
79,MAST,MCVS,0.000,0.0,0.0,24
80,MCVS,MAST,1.000,0.0,0.0,29
81,MAST,MCVS,1.000,0.0,0.0,31
82,MCVS,MAST,1.000,0.0,0.0,27
83,MAST,MCVS,1.000,0.0,0.0,27
84,MCVS,MAST,1.000,0.0,0.0,33
85,MAST,MCVS,1.000,0.0,0.0,25
86,MCVS,MAST,1.000,0.0,0.0,25
87,MAST,MCVS,0.000,0.0,0.0,32
88,MCVS,MAST,1.000,0.0,0.0,27
89,MAST,MCVS,0.000,0.0,0.0,40
90,MCVS,MAST,1.000,0.0,0.0,27
91,MAST,MCVS,0.000,0.0,0.0,30
92,MCVS,MAST,0.000,0.0,0.0,24
93,MAST,MCVS,0.000,0.0,0.0,34
94,MCVS,MAST,1.000,0.0,0.0,29
95,MAST,MCVS,0.000,0.0,0.0,36
96,MCVS,MAST,1.000,0.0,0.0,25
97,MAST,MCVS,0.000,0.0,0.0,36
98,MCVS,MAST,1.000,0.0,0.0,41
99,MAST,MCVS,1.000,0.0,0.0,25
100,MCVS,MAST,1.000,0.0,0.0,31
101,RAVE,MCVS,0.000,0.0,0.0,28
102,MCVS,RAVE,0.000,0.0,0.0,42
103,RAVE,MCVS,1.000,0.0,0.0,37
104,MCVS,RAVE,0.000,0.0,0.0,32
105,RAVE,MCVS,1.000,0.0,0.0,25
106,MCVS,RAVE,0.000,0.0,0.0,32
107,RAVE,MCVS,1.000,0.0,0.0,29
108,MCVS,RAVE,0.000,0.0,0.0,22
109,RAVE,MCVS,1.000,0.0,0.0,31
110,MCVS,RAVE,0.000,0.0,0.0,28
111,RAVE,MCVS,1.000,0.0,0.0,39
112,MCVS,RAVE,0.000,0.0,0.0,26
113,RAVE,MCVS,1.000,0.0,0.0,31
114,MCVS,RAVE,1.000,0.0,0.0,35
115,RAVE,MCVS,0.000,0.0,0.0,30
116,MCVS,RAVE,1.000,0.0,0.0,29
117,RAVE,MCVS,1.000,0.0,0.0,35
118,MCVS,RAVE,0.000,0.0,0.0,32
119,RAVE,MCVS,0.000,0.0,0.0,34
120,MCVS,RAVE,0.000,0.0,0.0,38
121,RAVE,MCVS,1.000,0.0,0.0,43
122,MCVS,RAVE,1.000,0.0,0.0,35
123,RAVE,MCVS,0.000,0.0,0.0,28
124,MCVS,RAVE,1.000,0.0,0.0,21
125,RAVE,MCVS,0.000,0.0,0.0,36
126,MCVS,RAVE,0.000,0.0,0.0,26
127,RAVE,MCVS,1.000,0.0,0.0,29
128,MCVS,RAVE,1.000,0.0,0.0,27
129,RAVE,MCVS,1.000,0.0,0.0,33
130,MCVS,RAVE,0.000,0.0,0.0,28
131,RAVE,MCVS,1.000,0.0,0.0,35
132,MCVS,RAVE,0.000,0.0,0.0,32
133,RAVE,MCVS,1.000,0.0,0.0,35
134,MCVS,RAVE,1.000,0.0,0.0,29
135,RAVE,MCVS,1.000,0.0,0.0,25
136,MCVS,RAVE,0.000,0.0,0.0,32
137,RAVE,MCVS,1.000,0.0,0.0,27
138,MCVS,RAVE,0.000,0.0,0.0,32
139,RAVE,MCVS,1.000,0.0,0.0,39
140,MCVS,RAVE,0.000,0.0,0.0,36
141,RAVE,MCVS,0.000,0.0,0.0,26
142,MCVS,RAVE,1.000,0.0,0.0,35
143,RAVE,MCVS,1.000,0.0,0.0,27
144,MCVS,RAVE,0.000,0.0,0.0,26
145,RAVE,MCVS,1.000,0.0,0.0,37
146,MCVS,RAVE,0.000,0.0,0.0,32
147,RAVE,MCVS,1.000,0.0,0.0,27
148,MCVS,RAVE,1.000,0.0,0.0,29
149,RAVE,MCVS,0.000,0.0,0.0,34
150,MCVS,RAVE,0.000,0.0,0.0,30
