game_index,player_a,player_b,score_a,elo_a,elo_b,plies
76,MCVS,MAST,1.000,0.0,0.0,9
77,MAST,MCVS,0.000,0.0,0.0,10
78,MCVS,MAST,1.000,0.0,0.0,9
79,MAST,MCVS,0.000,0.0,0.0,10
80,MCVS,MAST,1.000,0.0,0.0,9
81,MAST,MCVS,0.000,0.0,0.0,10
82,MCVS,MAST,0.000,0.0,0.0,10
83,MAST,MCVS,1.000,0.0,0.0,11
84,MCVS,MAST,1.000,0.0,0.0,11
85,MAST,MCVS,1.000,0.0,0.0,9
86,MCVS,MAST,1.000,0.0,0.0,9
87,MAST,MCVS,1.000,0.0,0.0,9
88,MCVS,MAST,1.000,0.0,0.0,15
89,MAST,MCVS,0.000,0.0,0.0,10
90,MCVS,MAST,1.000,0.0,0.0,13
91,MAST,MCVS,0.000,0.0,0.0,10
92,MCVS,MAST,1.000,0.0,0.0,9
93,MAST,MCVS,1.000,0.0,0.0,11
94,MCVS,MAST,1.000,0.0,0.0,9
95,MAST,MCVS,1.000,0.0,0.0,13
96,MCVS,MAST,1.000,0.0,0.0,9
97,MAST,MCVS,0.000,0.0,0.0,10
98,MCVS,MAST,1.000,0.0,0.0,11
99,MAST,MCVS,1.000,0.0,0.0,13
100,MCVS,MAST,1.000,0.0,0.0,9
101,RAVE,MCVS,0.000,0.0,0.0,10
102,MCVS,RAVE,1.000,0.0,0.0,9
103,RAVE,MCVS,0.000,0.0,0.0,10
104,MCVS,RAVE,0.000,0.0,0.0,16
105,RAVE,MCVS,1.000,0.0,0.0,11
106,MCVS,RAVE,1.000,0.0,0.0,11
107,RAVE,MCVS,0.000,0.0,0.0,14
108,MCVS,RAVE,1.000,0.0,0.0,13
109,RAVE,MCVS,1.000,0.0,0.0,11
110,MCVS,RAVE,1.000,0.0,0.0,11
111,RAVE,MCVS,0.000,0.0,0.0,10
112,MCVS,RAVE,1.000,0.0,0.0,9
113,RAVE,MCVS,1.000,0.0,0.0,9
114,MCVS,RAVE,1.000,0.0,0.0,11
115,RAVE,MCVS,1.000,0.0,0.0,9
116,MCVS,RAVE,1.000,0.0,0.0,9
117,RAVE,MCVS,1.000,0.0,0.0,11
118,MCVS,RAVE,0.000,0.0,0.0,10
119,RAVE,MCVS,1.000,0.0,0.0,9
120,MCVS,RAVE,1.000,0.0,0.0,11
121,RAVE,MCVS,1.000,0.0,0.0,9
122,MCVS,RAVE,1.000,0.0,0.0,9
123,RAVE,MCVS,1.000,0.0,0.0,9
124,MCVS,RAVE,1.000,0.0,0.0,11
125,RAVE,MCVS,0.000,0.0,0.0,10
126,MCVS,RAVE,1.000,0.0,0.0,9
127,RAVE,MCVS,0.000,0.0,0.0,10
128,MCVS,RAVE,1.000,0.0,0.0,9
129,RAVE,MCVS,1.000,0.0,0.0,11
130,MCVS,RAVE,1.000,0.0,0.0,11
131,RAVE,MCVS,0.000,0.0,0.0,12
132,MCVS,RAVE,1.000,0.0,0.0,13
133,RAVE,MCVS,0.000,0.0,0.0,12
134,MCVS,RAVE,1.000,0.0,0.0,9
135,RAVE,MCVS,0.000,0.0,0.0,10
136,MCVS,RAVE,1.000,0.0,0.0,11
137,RAVE,MCVS,0.000,0.0,0.0,12
138,MCVS,RAVE,1.000,0.0,0.0,9
139,RAVE,MCVS,0.000,0.0,0.0,10
140,MCVS,RAVE,1.000,0.0,0.0,9
141,RAVE,MCVS,1.000,0.0,0.0,9
142,MCVS,RAVE,1.000,0.0,0.0,9
143,RAVE,MCVS,0.000,0.0,0.0,10
144,MCVS,RAVE,0.000,0.0,0.0,10
145,RAVE,MCVS,1.000,0.0,0.0,9
146,MCVS,RAVE,1.000,0.0,0.0,11
147,RAVE,MCVS,1.000,0.0,0.0,9
148,MCVS,RAVE,1.000,0.0,0.0,11
149,RAVE,MCVS,1.000,0.0,0.0,9
150,MCVS,RAVE,1.000,0.0,0.0,11
