game_index,player_a,player_b,score_a,elo_a,elo_b,plies
76,MCVS,MAST,1.000,0.0,0.0,9
77,MAST,MCVS,1.000,0.0,0.0,15
78,MCVS,MAST,1.000,0.0,0.0,10
79,MAST,MCVS,0.000,0.0,0.0,12
80,MCVS,MAST,1.000,0.0,0.0,9
81,MAST,MCVS,0.000,0.0,0.0,10
82,MCVS,MAST,1.000,0.0,0.0,11
83,MAST,MCVS,0.000,0.0,0.0,10
84,MCVS,MAST,1.000,0.0,0.0,9
85,MAST,MCVS,0.000,0.0,0.0,12
86,MCVS,MAST,1.000,0.0,0.0,9
87,MAST,MCVS,1.000,0.0,0.0,11
88,MCVS,MAST,1.000,0.0,0.0,9
89,MAST,MCVS,0.000,0.0,0.0,12
90,MCVS,MAST,1.000,0.0,0.0,11
91,MAST,MCVS,1.000,0.0,0.0,9
92,MCVS,MAST,1.000,0.0,0.0,11
93,MAST,MCVS,1.000,0.0,0.0,11
94,MCVS,MAST,1.000,0.0,0.0,9
95,MAST,MCVS,0.000,0.0,0.0,10
96,MCVS,MAST,1.000,0.0,0.0,11
97,MAST,MCVS,1.000,0.0,0.0,9
98,MCVS,MAST,1.000,0.0,0.0,9
99,MAST,MCVS,0.000,0.0,0.0,10
100,MCVS,MAST,1.000,0.0,0.0,9
101,RAVE,MCVS,1.000,0.0,0.0,11
102,MCVS,RAVE,1.000,0.0,0.0,9
103,RAVE,MCVS,0.000,0.0,0.0,10
104,MCVS,RAVE,1.000,0.0,0.0,11
105,RAVE,MCVS,1.000,0.0,0.0,11
106,MCVS,RAVE,1.000,0.0,0.0,9
107,RAVE,MCVS,0.000,0.0,0.0,12
108,MCVS,RAVE,1.000,0.0,0.0,9
109,RAVE,MCVS,1.000,0.0,0.0,11
110,MCVS,RAVE,1.000,0.0,0.0,9
111,RAVE,MCVS,1.000,0.0,0.0,9
112,MCVS,RAVE,0.000,0.0,0.0,10
113,RAVE,MCVS,0.000,0.0,0.0,12
114,MCVS,RAVE,1.000,0.0,0.0,11
115,RAVE,MCVS,0.000,0.0,0.0,10
116,MCVS,RAVE,1.000,0.0,0.0,9
117,RAVE,MCVS,0.000,0.0,0.0,10
118,MCVS,RAVE,1.000,0.0,0.0,11
119,RAVE,MCVS,0.000,0.0,0.0,12
120,MCVS,RAVE,1.000,0.0,0.0,9
121,RAVE,MCVS,1.000,0.0,0.0,11
122,MCVS,RAVE,1.000,0.0,0.0,11
123,RAVE,MCVS,0.000,0.0,0.0,10
124,MCVS,RAVE,1.000,0.0,0.0,11
125,RAVE,MCVS,1.000,0.0,0.0,11
126,MCVS,RAVE,1.000,0.0,0.0,11
127,RAVE,MCVS,1.000,0.0,0.0,9
128,MCVS,RAVE,0.000,0.0,0.0,10
129,RAVE,MCVS,0.000,0.0,0.0,10
130,MCVS,RAVE,1.000,0.0,0.0,9
131,RAVE,MCVS,1.000,0.0,0.0,17
132,MCVS,RAVE,1.000,0.0,0.0,9
133,RAVE,MCVS,1.000,0.0,0.0,9
134,MCVS,RAVE,1.000,0.0,0.0,13
135,RAVE,MCVS,1.000,0.0,0.0,9
136,MCVS,RAVE,1.000,0.0,0.0,9
137,RAVE,MCVS,1.000,0.0,0.0,9
138,MCVS,RAVE,1.000,0.0,0.0,9
139,RAVE,MCVS,1.000,0.0,0.0,9
140,MCVS,RAVE,1.000,0.0,0.0,9
141,RAVE,MCVS,0.000,0.0,0.0,12
142,MCVS,RAVE,1.000,0.0,0.0,9
143,RAVE,MCVS,0.000,0.0,0.0,10
144,MCVS,RAVE,0.000,0.0,0.0,10
145,RAVE,MCVS,0.000,0.0,0.0,10
146,MCVS,RAVE,1.000,0.0,0.0,9
147,RAVE,MCVS,1.000,0.0,0.0,11
148,MCVS,RAVE,1.000,0.0,0.0,9
149,RAVE,MCVS,1.000,0.0,0.0,9
150,MCVS,RAVE,1.000,0.0,0.0,9
