game_index,player_a,player_b,score_a,elo_a,elo_b,plies
79,MAST,MCVS,1.000,0.0,0.0,38
80,MCVS,MAST,0.000,0.0,0.0,42
81,MAST,MCVS,1.000,0.0,0.0,92
82,MCVS,MAST,0.000,0.0,0.0,52
83,MAST,MCVS,1.000,0.0,0.0,15
84,MCVS,MAST,0.500,0.0,0.0,150
85,MAST,MCVS,1.000,0.0,0.0,63
86,MCVS,MAST,0.000,0.0,0.0,20
87,MAST,MCVS,1.000,0.0,0.0,13
88,MCVS,MAST,0.500,0.0,0.0,150
89,MAST,MCVS,0.500,0.0,0.0,150
90,MCVS,MAST,0.000,0.0,0.0,20
91,MAST,MCVS,1.000,0.0,0.0,24
92,MCVS,MAST,0.000,0.0,0.0,71
93,MAST,MCVS,1.000,0.0,0.0,113
94,MCVS,MAST,0.000,0.0,0.0,24
95,MAST,MCVS,1.000,0.0,0.0,75
96,MCVS,MAST,0.000,0.0,0.0,30
97,MAST,MCVS,1.000,0.0,0.0,55
98,MCVS,MAST,0.000,0.0,0.0,93
99,MAST,MCVS,1.000,0.0,0.0,37
100,MCVS,MAST,0.000,0.0,0.0,69
101,RAVE,MCVS,0.500,0.0,0.0,150
102,MCVS,RAVE,0.000,0.0,0.0,40
103,RAVE,MCVS,1.000,0.0,0.0,47
104,MCVS,RAVE,0.500,0.0,0.0,150
105,RAVE,MCVS,0.500,0.0,0.0,150
106,MCVS,RAVE,0.000,0.0,0.0,59
107,RAVE,MCVS,0.500,0.0,0.0,71
108,MCVS,RAVE,0.500,0.0,0.0,150
109,RAVE,MCVS,1.000,0.0,0.0,66
110,MCVS,RAVE,0.500,0.0,0.0,150
111,RAVE,MCVS,0.000,0.0,0.0,20
112,MCVS,RAVE,1.000,0.0,0.0,57
113,RAVE,MCVS,1.000,0.0,0.0,55
114,MCVS,RAVE,0.500,0.0,0.0,150
115,RAVE,MCVS,0.500,0.0,0.0,150
116,MCVS,RAVE,1.000,0.0,0.0,19
117,RAVE,MCVS,0.000,0.0,0.0,12
118,MCVS,RAVE,0.500,0.0,0.0,57
119,RAVE,MCVS,0.500,0.0,0.0,55
120,MCVS,RAVE,0.500,0.0,0.0,97
121,RAVE,MCVS,1.000,0.0,0.0,29
122,MCVS,RAVE,0.000,0.0,0.0,60
123,RAVE,MCVS,0.500,0.0,0.0,150
124,MCVS,RAVE,1.000,0.0,0.0,73
125,RAVE,MCVS,0.500,0.0,0.0,150
126,MCVS,RAVE,0.500,0.0,0.0,150
127,RAVE,MCVS,1.000,0.0,0.0,32
128,MCVS,RAVE,0.500,0.0,0.0,150
129,RAVE,MCVS,0.500,0.0,0.0,86
130,MCVS,RAVE,0.000,0.0,0.0,55
131,RAVE,MCVS,1.000,0.0,0.0,23
132,MCVS,RAVE,0.000,0.0,0.0,59
133,RAVE,MCVS,0.500,0.0,0.0,150
134,MCVS,RAVE,1.000,0.0,0.0,37
135,RAVE,MCVS,1.000,0.0,0.0,35
136,MCVS,RAVE,0.500,0.0,0.0,150
137,RAVE,MCVS,0.500,0.0,0.0,150
138,MCVS,RAVE,0.500,0.0,0.0,43
139,RAVE,MCVS,0.500,0.0,0.0,130
140,MCVS,RAVE,0.000,0.0,0.0,73
141,RAVE,MCVS,0.000,0.0,0.0,55
142,MCVS,RAVE,0.500,0.0,0.0,150
143,RAVE,MCVS,0.000,0.0,0.0,16
144,MCVS,RAVE,0.000,0.0,0.0,37
145,RAVE,MCVS,0.500,0.0,0.0,150
146,MCVS,RAVE,0.500,0.0,0.0,150
147,RAVE,MCVS,0.500,0.0,0.0,150
148,MCVS,RAVE,0.000,0.0,0.0,12
149,RAVE,MCVS,1.000,0.0,0.0,65
150,MCVS,RAVE,0.000,0.0,0.0,102
