game_index,player_a,player_b,score_a,elo_a,elo_b,plies
127,RAVE,MCVS,1.000,0.0,0.0,29
128,MCVS,RAVE,1.000,0.0,0.0,25
129,RAVE,MCVS,1.000,0.0,0.0,19
130,MCVS,RAVE,0.000,0.0,0.0,18
131,RAVE,MCVS,1.000,0.0,0.0,13
132,MCVS,RAVE,0.000,0.0,0.0,14
133,RAVE,MCVS,1.000,0.0,0.0,23
134,MCVS,RAVE,0.000,0.0,0.0,18
135,RAVE,MCVS,1.000,0.0,0.0,27
136,MCVS,RAVE,0.000,0.0,0.0,24
137,RAVE,MCVS,1.000,0.0,0.0,19
138,MCVS,RAVE,0.000,0.0,0.0,12
139,RAVE,MCVS,1.000,0.0,0.0,15
140,MCVS,RAVE,0.000,0.0,0.0,10
141,RAVE,MCVS,1.000,0.0,0.0,27
142,MCVS,RAVE,1.000,0.0,0.0,17
143,RAVE,MCVS,1.000,0.0,0.0,19
144,MCVS,RAVE,1.000,0.0,0.0,25
145,RAVE,MCVS,1.000,0.0,0.0,23
146,MCVS,RAVE,0.000,0.0,0.0,22
147,RAVE,MCVS,1.000,0.0,0.0,17
148,MCVS,RAVE,1.000,0.0,0.0,15
149,RAVE,MCVS,1.000,0.0,0.0,21
150,MCVS,RAVE,1.000,0.0,0.0,15
