game_index,player_a,player_b,score_a,elo_a,elo_b,plies
49,UCT,MCVS,1.000,0.0,0.0,21
50,MCVS,UCT,1.000,0.0,0.0,25
51,MAST,MCVS,1.000,0.0,0.0,11
52,MCVS,MAST,0.000,0.0,0.0,16
53,MAST,MCVS,0.000,0.0,0.0,16
54,MCVS,MAST,1.000,0.0,0.0,21
55,MAST,MCVS,1.000,0.0,0.0,23
56,MCVS,MAST,1.000,0.0,0.0,13
57,MAST,MCVS,1.000,0.0,0.0,19
58,MCVS,MAST,1.000,0.0,0.0,17
59,MAST,MCVS,1.000,0.0,0.0,13
60,MCVS,MAST,1.000,0.0,0.0,23
61,MAST,MCVS,1.000,0.0,0.0,15
62,MCVS,MAST,1.000,0.0,0.0,29
63,MAST,MCVS,0.000,0.0,0.0,20
64,MCVS,MAST,1.000,0.0,0.0,21
65,MAST,MCVS,1.000,0.0,0.0,21
66,MCVS,MAST,1.000,0.0,0.0,23
67,MAST,MCVS,1.000,0.0,0.0,25
68,MCVS,MAST,1.000,0.0,0.0,29
69,MAST,MCVS,0.000,0.0,0.0,20
70,MCVS,MAST,0.000,0.0,0.0,20
71,MAST,MCVS,0.000,0.0,0.0,18
72,MCVS,MAST,1.000,0.0,0.0,19
73,MAST,MCVS,0.000,0.0,0.0,32
74,MCVS,MAST,1.000,0.0,0.0,25
75,MAST,MCVS,1.000,0.0,0.0,13
76,MCVS,MAST,1.000,0.0,0.0,17
77,MAST,MCVS,0.000,0.0,0.0,18
78,MCVS,MAST,1.000,0.0,0.0,15
79,MAST,MCVS,0.000,0.0,0.0,22
80,MCVS,MAST,0.000,0.0,0.0,10
81,MAST,MCVS,0.000,0.0,0.0,24
82,MCVS,MAST,1.000,0.0,0.0,23
83,MAST,MCVS,0.000,0.0,0.0,28
84,MCVS,MAST,0.000,0.0,0.0,26
85,MAST,MCVS,0.000,0.0,0.0,30
86,MCVS,MAST,1.000,0.0,0.0,23
87,MAST,MCVS,1.000,0.0,0.0,21
88,MCVS,MAST,1.000,0.0,0.0,17
89,MAST,MCVS,0.000,0.0,0.0,30
90,MCVS,MAST,0.000,0.0,0.0,24
91,MAST,MCVS,0.000,0.0,0.0,20
92,MCVS,MAST,0.000,0.0,0.0,12
93,MAST,MCVS,1.000,0.0,0.0,31
94,MCVS,MAST,1.000,0.0,0.0,19
95,MAST,MCVS,0.000,0.0,0.0,24
96,MCVS,MAST,1.000,0.0,0.0,25
97,MAST,MCVS,0.000,0.0,0.0,20
98,MCVS,MAST,0.000,0.0,0.0,26
99,MAST,MCVS,0.000,0.0,0.0,22
100,MCVS,MAST,1.000,0.0,0.0,31
101,RAVE,MCVS,0.000,0.0,0.0,22
102,MCVS,RAVE,0.000,0.0,0.0,16
103,RAVE,MCVS,1.000,0.0,0.0,13
104,MCVS,RAVE,0.000,0.0,0.0,22
105,RAVE,MCVS,1.000,0.0,0.0,11
106,MCVS,RAVE,0.000,0.0,0.0,28
107,RAVE,MCVS,0.000,0.0,0.0,22
108,MCVS,RAVE,0.000,0.0,0.0,28
109,RAVE,MCVS,0.000,0.0,0.0,20
110,MCVS,RAVE,0.000,0.0,0.0,12
111,RAVE,MCVS,1.000,0.0,0.0,13
112,MCVS,RAVE,0.000,0.0,0.0,20
113,RAVE,MCVS,1.000,0.0,0.0,15
114,MCVS,RAVE,1.000,0.0,0.0,21
115,RAVE,MCVS,1.000,0.0,0.0,19
116,MCVS,RAVE,0.000,0.0,0.0,12
117,RAVE,MCVS,1.000,0.0,0.0,25
118,MCVS,RAVE,1.000,0.0,0.0,19
119,RAVE,MCVS,1.000,0.0,0.0,21
120,MCVS,RAVE,0.000,0.0,0.0,16
121,RAVE,MCVS,1.000,0.0,0.0,13
122,MCVS,RAVE,1.000,0.0,0.0,19
123,RAVE,MCVS,1.000,0.0,0.0,13
124,MCVS,RAVE,0.000,0.0,0.0,12
125,RAVE,MCVS,1.000,0.0,0.0,9
126,MCVS,RAVE,0.000,0.0,0.0,12
127,RAVE,MCVS,0.000,0.0,0.0,22
128,MCVS,RAVE,0.000,0.0,0.0,14
129,RAVE,MCVS,1.000,0.0,0.0,15
130,MCVS,RAVE,0.000,0.0,0.0,10
131,RAVE,MCVS,1.000,0.0,0.0,13
132,MCVS,RAVE,1.000,0.0,0.0,21
133,RAVE,MCVS,1.000,0.0,0.0,11
134,MCVS,RAVE,0.000,0.0,0.0,12
135,RAVE,MCVS,1.000,0.0,0.0,17
136,MCVS,RAVE,1.000,0.0,0.0,13
137,RAVE,MCVS,1.000,0.0,0.0,19
138,MCVS,RAVE,0.000,0.0,0.0,22
139,RAVE,MCVS,1.000,0.0,0.0,13
140,MCVS,RAVE,1.000,0.0,0.0,21
141,RAVE,MCVS,1.000,0.0,0.0,13
142,MCVS,RAVE,1.000,0.0,0.0,15
143,RAVE,MCVS,1.000,0.0,0.0,27
144,MCVS,RAVE,0.000,0.0,0.0,14
145,RAVE,MCVS,0.000,0.0,0.0,22
146,MCVS,RAVE,0.000,0.0,0.0,12
147,RAVE,MCVS,1.000,0.0,0.0,19
148,MCVS,RAVE,0.000,0.0,0.0,22
149,RAVE,MCVS,1.000,0.0,0.0,23
150,MCVS,RAVE,0.000,0.0,0.0,18
