game_index,player_a,player_b,score_a,elo_a,elo_b,plies
129,RAVE,MCVS,1.000,0.0,0.0,25
130,MCVS,RAVE,1.000,0.0,0.0,29
131,RAVE,MCVS,1.000,0.0,0.0,35
132,MCVS,RAVE,0.000,0.0,0.0,32
133,RAVE,MCVS,1.000,0.0,0.0,31
134,MCVS,RAVE,0.000,0.0,0.0,28
135,RAVE,MCVS,1.000,0.0,0.0,33
136,MCVS,RAVE,0.000,0.0,0.0,40
137,RAVE,MCVS,1.000,0.0,0.0,35
138,MCVS,RAVE,0.000,0.0,0.0,26
139,RAVE,MCVS,1.000,0.0,0.0,37
140,MCVS,RAVE,0.000,0.0,0.0,26
141,RAVE,MCVS,1.000,0.0,0.0,27
142,MCVS,RAVE,1.000,0.0,0.0,29
143,RAVE,MCVS,0.000,0.0,0.0,34
144,MCVS,RAVE,0.000,0.0,0.0,36
145,RAVE,MCVS,1.000,0.0,0.0,23
146,MCVS,RAVE,0.000,0.0,0.0,32
147,RAVE,MCVS,1.000,0.0,0.0,33
148,MCVS,RAVE,0.000,0.0,0.0,32
149,RAVE,MCVS,1.000,0.0,0.0,37
150,MCVS,RAVE,0.000,0.0,0.0,32
