game_index,player_a,player_b,score_a,elo_a,elo_b,plies
61,MAST,MCVS,0.000,0.0,0.0,138
62,MCVS,MAST,1.000,0.0,0.0,104
63,MAST,MCVS,0.000,0.0,0.0,117
64,MCVS,MAST,1.000,0.0,0.0,78
65,MAST,MCVS,0.000,0.0,0.0,107
66,MCVS,MAST,1.000,0.0,0.0,127
67,MAST,MCVS,0.000,0.0,0.0,130
68,MCVS,MAST,0.000,0.0,0.0,60
69,MAST,MCVS,0.000,0.0,0.0,94
70,MCVS,MAST,0.000,0.0,0.0,80
71,MAST,MCVS,1.000,0.0,0.0,104
72,MCVS,MAST,1.000,0.0,0.0,125
73,MAST,MCVS,0.000,0.0,0.0,103
74,MCVS,MAST,1.000,0.0,0.0,105
75,MAST,MCVS,0.000,0.0,0.0,92
76,MCVS,MAST,1.000,0.0,0.0,83
77,MAST,MCVS,0.000,0.0,0.0,104
78,MCVS,MAST,1.000,0.0,0.0,88
79,MAST,MCVS,0.000,0.0,0.0,84
80,MCVS,MAST,1.000,0.0,0.0,3
81,MAST,MCVS,1.000,0.0,0.0,121
82,MCVS,MAST,1.000,0.0,0.0,89
83,MAST,MCVS,1.000,0.0,0.0,107
84,MCVS,MAST,1.000,0.0,0.0,103
85,MAST,MCVS,0.000,0.0,0.0,104
86,MCVS,MAST,1.000,0.0,0.0,87
87,MAST,MCVS,0.000,0.0,0.0,124
88,MCVS,MAST,1.000,0.0,0.0,101
89,MAST,MCVS,0.000,0.0,0.0,114
90,MCVS,MAST,1.000,0.0,0.0,127
91,MAST,MCVS,0.000,0.0,0.0,86
92,MCVS,MAST,1.000,0.0,0.0,75
93,MAST,MCVS,0.500,0.0,0.0,150
94,MCVS,MAST,1.000,0.0,0.0,100
95,MAST,MCVS,1.000,0.0,0.0,139
96,MCVS,MAST,1.000,0.0,0.0,100
97,MAST,MCVS,0.000,0.0,0.0,93
98,MCVS,MAST,1.000,0.0,0.0,41
99,MAST,MCVS,0.000,0.0,0.0,104
100,MCVS,MAST,1.000,0.0,0.0,3
101,RAVE,MCVS,0.500,0.0,0.0,150
102,MCVS,RAVE,0.500,0.0,0.0,150
103,RAVE,MCVS,0.500,0.0,0.0,150
104,MCVS,RAVE,0.500,0.0,0.0,150
105,RAVE,MCVS,0.500,0.0,0.0,150
106,MCVS,RAVE,0.500,0.0,0.0,150
107,RAVE,MCVS,0.500,0.0,0.0,150
108,MCVS,RAVE,1.000,0.0,0.0,108
109,RAVE,MCVS,0.500,0.0,0.0,150
110,MCVS,RAVE,0.500,0.0,0.0,150
111,RAVE,MCVS,0.500,0.0,0.0,150
112,MCVS,RAVE,0.500,0.0,0.0,150
113,RAVE,MCVS,0.500,0.0,0.0,150
114,MCVS,RAVE,1.000,0.0,0.0,127
115,RAVE,MCVS,0.500,0.0,0.0,150
116,MCVS,RAVE,0.500,0.0,0.0,150
117,RAVE,MCVS,0.000,0.0,0.0,132
118,MCVS,RAVE,1.000,0.0,0.0,101
119,RAVE,MCVS,0.500,0.0,0.0,150
120,MCVS,RAVE,0.500,0.0,0.0,150
121,RAVE,MCVS,0.500,0.0,0.0,150
122,MCVS,RAVE,0.500,0.0,0.0,150
123,RAVE,MCVS,0.500,0.0,0.0,150
124,MCVS,RAVE,0.500,0.0,0.0,150
125,RAVE,MCVS,0.500,0.0,0.0,150
126,MCVS,RAVE,0.500,0.0,0.0,150
127,RAVE,MCVS,0.500,0.0,0.0,150
128,MCVS,RAVE,1.000,0.0,0.0,104
129,RAVE,MCVS,0.500,0.0,0.0,150
130,MCVS,RAVE,0.500,0.0,0.0,150
131,RAVE,MCVS,0.000,0.0,0.0,148
132,MCVS,RAVE,0.500,0.0,0.0,150
133,RAVE,MCVS,0.500,0.0,0.0,150
134,MCVS,RAVE,0.500,0.0,0.0,150
135,RAVE,MCVS,0.500,0.0,0.0,150
136,MCVS,RAVE,0.500,0.0,0.0,150
137,RAVE,MCVS,0.500,0.0,0.0,150
138,MCVS,RAVE,0.500,0.0,0.0,150
139,RAVE,MCVS,0.500,0.0,0.0,150
140,MCVS,RAVE,0.500,0.0,0.0,150
141,RAVE,MCVS,0.500,0.0,0.0,150
142,MCVS,RAVE,0.500,0.0,0.0,150
143,RAVE,MCVS,0.500,0.0,0.0,150
144,MCVS,RAVE,0.500,0.0,0.0,150
145,RAVE,MCVS,0.000,0.0,0.0,121
146,MCVS,RAVE,0.500,0.0,0.0,150
147,RAVE,MCVS,0.500,0.0,0.0,150
148,MCVS,RAVE,0.500,0.0,0.0,150
149,RAVE,MCVS,0.500,0.0,0.0,150
150,MCVS,RAVE,1.000,0.0,0.0,100
