game_index,player_a,player_b,score_a,elo_a,elo_b,plies
64,MCVS,MAST,1.000,0.0,0.0,15
65,MAST,MCVS,1.000,0.0,0.0,13
66,MCVS,MAST,0.000,0.0,0.0,16
67,MAST,MCVS,1.000,0.0,0.0,16
68,MCVS,MAST,1.000,0.0,0.0,17
69,MAST,MCVS,0.000,0.0,0.0,18
70,MCVS,MAST,1.000,0.0,0.0,21
71,MAST,MCVS,1.000,0.0,0.0,25
72,MCVS,MAST,1.000,0.0,0.0,21
73,MAST,MCVS,1.000,0.0,0.0,17
74,MCVS,MAST,1.000,0.0,0.0,23
75,MAST,MCVS,0.000,0.0,0.0,14
76,MCVS,MAST,1.000,0.0,0.0,15
77,MAST,MCVS,1.000,0.0,0.0,13
78,MCVS,MAST,1.000,0.0,0.0,17
79,MAST,MCVS,1.000,0.0,0.0,16
80,MCVS,MAST,1.000,0.0,0.0,15
81,MAST,MCVS,1.000,0.0,0.0,13
82,MCVS,MAST,1.000,0.0,0.0,17
83,MAST,MCVS,1.000,0.0,0.0,15
84,MCVS,MAST,1.000,0.0,0.0,13
85,MAST,MCVS,1.000,0.0,0.0,21
86,MCVS,MAST,1.000,0.0,0.0,13
87,MAST,MCVS,1.000,0.0,0.0,19
88,MCVS,MAST,1.000,0.0,0.0,25
89,MAST,MCVS,1.000,0.0,0.0,17
90,MCVS,MAST,1.000,0.0,0.0,19
91,MAST,MCVS,0.000,0.0,0.0,16
92,MCVS,MAST,1.000,0.0,0.0,21
93,MAST,MCVS,1.000,0.0,0.0,15
94,MCVS,MAST,1.000,0.0,0.0,19
95,MAST,MCVS,0.000,0.0,0.0,20
96,MCVS,MAST,1.000,0.0,0.0,17
97,MAST,MCVS,0.000,0.0,0.0,16
98,MCVS,MAST,1.000,0.0,0.0,17
99,MAST,MCVS,1.000,0.0,0.0,13
100,MCVS,MAST,1.000,0.0,0.0,23
101,RAVE,MCVS,1.000,0.0,0.0,22
102,MCVS,RAVE,0.000,0.0,0.0,14
103,RAVE,MCVS,0.000,0.0,0.0,14
104,MCVS,RAVE,1.000,0.0,0.0,17
105,RAVE,MCVS,0.000,0.0,0.0,25
106,MCVS,RAVE,0.000,0.0,0.0,16
107,RAVE,MCVS,0.000,0.0,0.0,28
108,MCVS,RAVE,0.000,0.0,0.0,16
109,RAVE,MCVS,1.000,0.0,0.0,27
110,MCVS,RAVE,0.000,0.0,0.0,14
111,RAVE,MCVS,0.000,0.0,0.0,25
112,MCVS,RAVE,0.000,0.0,0.0,14
113,RAVE,MCVS,1.000,0.0,0.0,21
114,MCVS,RAVE,1.000,0.0,0.0,13
115,RAVE,MCVS,1.000,0.0,0.0,13
116,MCVS,RAVE,1.000,0.0,0.0,23
117,RAVE,MCVS,1.000,0.0,0.0,15
118,MCVS,RAVE,1.000,0.0,0.0,19
119,RAVE,MCVS,1.000,0.0,0.0,15
120,MCVS,RAVE,1.000,0.0,0.0,17
121,RAVE,MCVS,1.000,0.0,0.0,13
122,MCVS,RAVE,0.000,0.0,0.0,14
123,RAVE,MCVS,0.000,0.0,0.0,15
124,MCVS,RAVE,1.000,0.0,0.0,17
125,RAVE,MCVS,0.000,0.0,0.0,16
126,MCVS,RAVE,1.000,0.0,0.0,15
127,RAVE,MCVS,1.000,0.0,0.0,13
128,MCVS,RAVE,1.000,0.0,0.0,17
129,RAVE,MCVS,1.000,0.0,0.0,21
130,MCVS,RAVE,0.000,0.0,0.0,14
131,RAVE,MCVS,1.000,0.0,0.0,13
132,MCVS,RAVE,1.000,0.0,0.0,27
133,RAVE,MCVS,1.000,0.0,0.0,13
134,MCVS,RAVE,0.000,0.0,0.0,16
135,RAVE,MCVS,0.000,0.0,0.0,26
136,MCVS,RAVE,1.000,0.0,0.0,19
137,RAVE,MCVS,1.000,0.0,0.0,13
138,MCVS,RAVE,0.000,0.0,0.0,16
139,RAVE,MCVS,1.000,0.0,0.0,31
140,MCVS,RAVE,0.000,0.0,0.0,18
141,RAVE,MCVS,0.000,0.0,0.0,24
142,MCVS,RAVE,0.000,0.0,0.0,14
143,RAVE,MCVS,0.000,0.0,0.0,26
144,MCVS,RAVE,1.000,0.0,0.0,13
145,RAVE,MCVS,0.000,0.0,0.0,23
146,MCVS,RAVE,0.000,0.0,0.0,14
147,RAVE,MCVS,1.000,0.0,0.0,17
148,MCVS,RAVE,0.000,0.0,0.0,14
149,RAVE,MCVS,1.000,0.0,0.0,18
150,MCVS,RAVE,0.000,0.0,0.0,16
