game_index,player_a,player_b,score_a,elo_a,elo_b,plies
74,MCVS,MAST,1.000,0.0,0.0,7
75,MAST,MCVS,0.000,0.0,0.0,16
76,MCVS,MAST,1.000,0.0,0.0,7
77,MAST,MCVS,1.000,0.0,0.0,15
78,MCVS,MAST,1.000,0.0,0.0,7
79,MAST,MCVS,0.000,0.0,0.0,28
80,MCVS,MAST,1.000,0.0,0.0,15
81,MAST,MCVS,0.000,0.0,0.0,14
82,MCVS,MAST,1.000,0.0,0.0,13
83,MAST,MCVS,0.000,0.0,0.0,10
84,MCVS,MAST,1.000,0.0,0.0,15
85,MAST,MCVS,0.000,0.0,0.0,18
86,MCVS,MAST,1.000,0.0,0.0,21
87,MAST,MCVS,0.000,0.0,0.0,28
88,MCVS,MAST,1.000,0.0,0.0,13
89,MAST,MCVS,0.000,0.0,0.0,20
90,MCVS,MAST,1.000,0.0,0.0,31
91,MAST,MCVS,1.000,0.0,0.0,37
92,MCVS,MAST,1.000,0.0,0.0,15
93,MAST,MCVS,0.000,0.0,0.0,8
94,MCVS,MAST,1.000,0.0,0.0,27
95,MAST,MCVS,0.000,0.0,0.0,8
96,MCVS,MAST,1.000,0.0,0.0,13
97,MAST,MCVS,0.000,0.0,0.0,12
98,MCVS,MAST,1.000,0.0,0.0,13
99,MAST,MCVS,0.000,0.0,0.0,8
100,MCVS,MAST,1.000,0.0,0.0,17
101,RAVE,MCVS,0.000,0.0,0.0,38
102,MCVS,RAVE,0.000,0.0,0.0,22
103,RAVE,MCVS,0.000,0.0,0.0,32
104,MCVS,RAVE,1.000,0.0,0.0,37
105,RAVE,MCVS,1.000,0.0,0.0,23
106,MCVS,RAVE,1.000,0.0,0.0,27
107,RAVE,MCVS,1.000,0.0,0.0,39
108,MCVS,RAVE,0.000,0.0,0.0,22
109,RAVE,MCVS,1.000,0.0,0.0,39
110,MCVS,RAVE,0.000,0.0,0.0,34
111,RAVE,MCVS,1.000,0.0,0.0,23
112,MCVS,RAVE,0.000,0.0,0.0,34
113,RAVE,MCVS,1.000,0.0,0.0,37
114,MCVS,RAVE,0.000,0.0,0.0,34
115,RAVE,MCVS,1.000,0.0,0.0,33
116,MCVS,RAVE,0.000,0.0,0.0,22
117,RAVE,MCVS,1.000,0.0,0.0,31
118,MCVS,RAVE,0.000,0.0,0.0,32
119,RAVE,MCVS,1.000,0.0,0.0,35
120,MCVS,RAVE,0.000,0.0,0.0,36
121,RAVE,MCVS,1.000,0.0,0.0,23
122,MCVS,RAVE,1.000,0.0,0.0,31
123,RAVE,MCVS,1.000,0.0,0.0,15
124,MCVS,RAVE,1.000,0.0,0.0,27
125,RAVE,MCVS,1.000,0.0,0.0,23
126,MCVS,RAVE,1.000,0.0,0.0,29
127,RAVE,MCVS,0.000,0.0,0.0,32
128,MCVS,RAVE,1.000,0.0,0.0,15
129,RAVE,MCVS,1.000,0.0,0.0,33
130,MCVS,RAVE,1.000,0.0,0.0,39
131,RAVE,MCVS,1.000,0.0,0.0,29
132,MCVS,RAVE,0.500,0.0,0.0,44
133,RAVE,MCVS,0.500,0.0,0.0,44
134,MCVS,RAVE,1.000,0.0,0.0,15
135,RAVE,MCVS,1.000,0.0,0.0,27
136,MCVS,RAVE,1.000,0.0,0.0,27
137,RAVE,MCVS,1.000,0.0,0.0,37
138,MCVS,RAVE,1.000,0.0,0.0,15
139,RAVE,MCVS,0.000,0.0,0.0,22
140,MCVS,RAVE,0.000,0.0,0.0,42
141,RAVE,MCVS,1.000,0.0,0.0,17
142,MCVS,RAVE,1.000,0.0,0.0,27
143,RAVE,MCVS,0.000,0.0,0.0,32
144,MCVS,RAVE,1.000,0.0,0.0,27
145,RAVE,MCVS,1.000,0.0,0.0,23
146,MCVS,RAVE,1.000,0.0,0.0,37
147,RAVE,MCVS,1.000,0.0,0.0,27
148,MCVS,RAVE,0.000,0.0,0.0,34
149,RAVE,MCVS,1.000,0.0,0.0,39
150,MCVS,RAVE,0.000,0.0,0.0,16
